"ID","EMBED_STR","SPORT_TYPE","DIFFICULTY","MOVING_TIME_SECONDS","DISTANCE_METERS","GENERATION_MODEL","WORKOUT_SOURCE","STORE_VERSION","RAW_JSON_STR","CREATED_AT"
"SLAM_252d45afe6bd4a108a","Progressive Run
## Structure
• Start at <PACE_ZONE_2_ENDURANCE> pace
• Gradually increase pace every 10 minutes
• Finish strong at <PACE_ZONE_3_TEMPO> to <PACE_ZONE_4_THRESHOLD>

## Execution
• First 4000m: Easy comfortable pace
• Middle 4000m: Moderate steady pace
• Final 4000m: Comfortably hard tempo effort

**Tips:** Progressive runs teach you to run strong when tired and develop mental toughness.","run","moderate","3737","12000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Progressive Run"", ""workout_instructions"": ""Progressive Run\n## Structure\n\u2022 Start at <PACE_ZONE_2_ENDURANCE> pace\n\u2022 Gradually increase pace every 10 minutes\n\u2022 Finish strong at <PACE_ZONE_3_TEMPO> to <PACE_ZONE_4_THRESHOLD>\n\n## Execution\n\u2022 First 4000m: Easy comfortable pace\n\u2022 Middle 4000m: Moderate steady pace\n\u2022 Final 4000m: Comfortably hard tempo effort\n\n**Tips:** Progressive runs teach you to run strong when tired and develop mental toughness."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_252d45afe6bd4a108a"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-06 12:00:00.000"
"SLAM_0678ec82a47a41cf85","FTP Intervals
## Warm-up
• 20 min progressive with 3x3min at <POWER_ZONE_3_TEMPO>
• 5 min easy spin

## Main Set
### Threshold Efforts
3 intervals of:
• 12 min at <POWER_ZONE_4_THRESHOLD> (your sustainable one-hour power)
• 6 min recovery at <POWER_ZONE_1_RECOVERY>

## Cool-down
• 15 min very easy

**Tips:** These are hard efforts at your functional threshold power. Stay focused and maintain consistent output.","ride","hard","6600","55000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""FTP Intervals"", ""workout_instructions"": ""FTP Intervals\n## Warm-up\n\u2022 20 min progressive with 3x3min at <POWER_ZONE_3_TEMPO>\n\u2022 5 min easy spin\n\n## Main Set\n### Threshold Efforts\n3 intervals of:\n\u2022 12 min at <POWER_ZONE_4_THRESHOLD> (your sustainable one-hour power)\n\u2022 6 min recovery at <POWER_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 15 min very easy\n\n**Tips:** These are hard efforts at your functional threshold power. Stay focused and maintain consistent output."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_0678ec82a47a41cf85"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-02 20:00:00.000"
"SLAM_a8c574a15189464f87","Full Body Strength
## Warm-up
• 15 min dynamic movement and mobility

## Main Set
### Compound Movements
• Back Squats: 5 sets x 5 reps at 80-85% max
• Deadlifts: 4 sets x 6 reps at 75-80% max
• Bench Press: 4 sets x 8 reps
• Bent-Over Rows: 4 sets x 10 reps
• Overhead Press: 3 sets x 8 reps

### Accessory Work
• Core circuit: 3 rounds
• Plank variations: 3x60 seconds

## Cool-down
• 10 min stretching and mobility

**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets.","workout","hard","3600","","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Full Body Strength"", ""workout_instructions"": ""Full Body Strength\n## Warm-up\n\u2022 15 min dynamic movement and mobility\n\n## Main Set\n### Compound Movements\n\u2022 Back Squats: 5 sets x 5 reps at 80-85% max\n\u2022 Deadlifts: 4 sets x 6 reps at 75-80% max\n\u2022 Bench Press: 4 sets x 8 reps\n\u2022 Bent-Over Rows: 4 sets x 10 reps\n\u2022 Overhead Press: 3 sets x 8 reps\n\n### Accessory Work\n\u2022 Core circuit: 3 rounds\n\u2022 Plank variations: 3x60 seconds\n\n## Cool-down\n\u2022 10 min stretching and mobility\n\n**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""workout""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_a8c574a15189464f87"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-15 00:00:00.000"
"SLAM_792855bbc41f4ea99e","Long Slow Distance
## Warm-up
• 15 min easy build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>

## Main Set
• 60 min continuous running at <PACE_ZONE_2_ENDURANCE>
• Maintain consistent, sustainable pace
• Focus on time on feet rather than speed
• Stay relaxed and efficient

## Cool-down
• 5 min easy jog at <PACE_ZONE_1_RECOVERY>

**Tips:** Long runs build endurance and mental toughness. Fuel appropriately and stay hydrated throughout.","run","easy","4800","16727","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Long Slow Distance"", ""workout_instructions"": ""Long Slow Distance\n## Warm-up\n\u2022 15 min easy build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 60 min continuous running at <PACE_ZONE_2_ENDURANCE>\n\u2022 Maintain consistent, sustainable pace\n\u2022 Focus on time on feet rather than speed\n\u2022 Stay relaxed and efficient\n\n## Cool-down\n\u2022 5 min easy jog at <PACE_ZONE_1_RECOVERY>\n\n**Tips:** Long runs build endurance and mental toughness. Fuel appropriately and stay hydrated throughout."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_792855bbc41f4ea99e"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-27 23:00:00.000"
"SLAM_9765f62f841b4ff490","Track Repeats - Speed Development
## Warm-up
• 2000m easy at <PACE_ZONE_2_ENDURANCE>
• Dynamic drills
• 6x100m strides progressing to race pace

## Main Set
### Speed Intervals
8 intervals of:
• 400m at <PACE_ZONE_6_ANAEROBIC> (hard, near 1500m race pace)
• 200m recovery walk/jog

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>
• Thorough stretching

**Tips:** These are very hard efforts. Focus on maintaining form and turnover even as you fatigue. Quality over quantity.","run","very hard","2074","6000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Track Repeats - Speed Development"", ""workout_instructions"": ""Track Repeats - Speed Development\n## Warm-up\n\u2022 2000m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 Dynamic drills\n\u2022 6x100m strides progressing to race pace\n\n## Main Set\n### Speed Intervals\n8 intervals of:\n\u2022 400m at <PACE_ZONE_6_ANAEROBIC> (hard, near 1500m race pace)\n\u2022 200m recovery walk/jog\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\u2022 Thorough stretching\n\n**Tips:** These are very hard efforts. Focus on maintaining form and turnover even as you fatigue. Quality over quantity."", ""workout_difficulty"": ""very hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_9765f62f841b4ff490"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-15 15:00:00.000"
"SLAM_265d06e948574f9295","VO2 Max Intervals
## Warm-up
• 25 min progressive warm-up
• Include 2x3min at <POWER_ZONE_3_TEMPO>

## Main Set
### VO2 Max Efforts
5 intervals of:
• 4 min at 120% FTP (<POWER_ZONE_5_VO2MAX>)
• Very hard sustainable effort
• 4 min very easy recovery

## Cool-down
• 20 min very easy spinning

**Tips:** These are maximum sustainable efforts. Expect significant discomfort. Stay mentally focused.","ride","very hard","5400","45000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""VO2 Max Intervals"", ""workout_instructions"": ""VO2 Max Intervals\n## Warm-up\n\u2022 25 min progressive warm-up\n\u2022 Include 2x3min at <POWER_ZONE_3_TEMPO>\n\n## Main Set\n### VO2 Max Efforts\n5 intervals of:\n\u2022 4 min at 120% FTP (<POWER_ZONE_5_VO2MAX>)\n\u2022 Very hard sustainable effort\n\u2022 4 min very easy recovery\n\n## Cool-down\n\u2022 20 min very easy spinning\n\n**Tips:** These are maximum sustainable efforts. Expect significant discomfort. Stay mentally focused."", ""workout_difficulty"": ""very hard"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_265d06e948574f9295"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-19 16:00:00.000"
"SLAM_aa2e0dd677a34f039c","Tempo Run
## Warm-up
• 1500m easy at <PACE_ZONE_2_ENDURANCE>
• 4x100m strides progressing to <PACE_ZONE_3_TEMPO>

## Main Set
• 5000m steady tempo at <PACE_ZONE_3_TEMPO>
• This should feel comfortably hard
• Sustainable for the entire duration
• Focus on consistent pacing and controlled breathing

## Cool-down
• 1500m easy at <PACE_ZONE_2_ENDURANCE>
• Light stretching focusing on legs

**Tips:** Tempo pace is your ""comfortably hard"" pace - harder than easy but sustainable for 20-60 minutes.","run","moderate","2033","8000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Tempo Run"", ""workout_instructions"": ""Tempo Run\n## Warm-up\n\u2022 1500m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 4x100m strides progressing to <PACE_ZONE_3_TEMPO>\n\n## Main Set\n\u2022 5000m steady tempo at <PACE_ZONE_3_TEMPO>\n\u2022 This should feel comfortably hard\n\u2022 Sustainable for the entire duration\n\u2022 Focus on consistent pacing and controlled breathing\n\n## Cool-down\n\u2022 1500m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 Light stretching focusing on legs\n\n**Tips:** Tempo pace is your \""comfortably hard\"" pace - harder than easy but sustainable for 20-60 minutes."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_aa2e0dd677a34f039c"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-15 02:00:00.000"
"SLAM_1f3c4f0c279940e191","Recovery Spin
## Warm-up
• 10 min very easy spinning at <POWER_ZONE_1_RECOVERY>

## Main Set
• 40 min easy continuous riding at <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>
• Keep cadence high (90-100 rpm)
• Power output should feel very easy
• Focus on smooth pedal stroke

## Cool-down
• 10 min easy spin at <POWER_ZONE_1_RECOVERY>

**Tips:** Recovery rides promote blood flow without adding training stress. Keep the effort genuinely easy.","ride","easy","3600","30000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Recovery Spin"", ""workout_instructions"": ""Recovery Spin\n## Warm-up\n\u2022 10 min very easy spinning at <POWER_ZONE_1_RECOVERY>\n\n## Main Set\n\u2022 40 min easy continuous riding at <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>\n\u2022 Keep cadence high (90-100 rpm)\n\u2022 Power output should feel very easy\n\u2022 Focus on smooth pedal stroke\n\n## Cool-down\n\u2022 10 min easy spin at <POWER_ZONE_1_RECOVERY>\n\n**Tips:** Recovery rides promote blood flow without adding training stress. Keep the effort genuinely easy."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_1f3c4f0c279940e191"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-06 12:00:00.000"
"SLAM_d5ccf893fe1440ca9d","Threshold Intervals
## Warm-up
• 800m progressive
• 300m drill and technique work

## Main Set
### Threshold Set
6 x 300m at threshold pace (comfortably hard)
• Rest: 30 seconds between reps
• This should feel challenging but sustainable
• Focus on efficient stroke mechanics

## Cool-down
• 400m easy swimming

**Tips:** Threshold swimming builds your sustainable hard pace. Maintain form even when fatigued.","swim","hard","4200","3500","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Threshold Intervals"", ""workout_instructions"": ""Threshold Intervals\n## Warm-up\n\u2022 800m progressive\n\u2022 300m drill and technique work\n\n## Main Set\n### Threshold Set\n6 x 300m at threshold pace (comfortably hard)\n\u2022 Rest: 30 seconds between reps\n\u2022 This should feel challenging but sustainable\n\u2022 Focus on efficient stroke mechanics\n\n## Cool-down\n\u2022 400m easy swimming\n\n**Tips:** Threshold swimming builds your sustainable hard pace. Maintain form even when fatigued."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_d5ccf893fe1440ca9d"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-15 18:00:00.000"
"SLAM_266719e3bd174620a1","Recovery Swim
## Warm-up
• 400m easy mixed strokes
• Focus on feel for the water

## Main Set
• 1200m continuous easy swimming
• Mix of freestyle and other strokes
• Keep heart rate low
• Focus on technique and efficiency

## Cool-down
• 400m easy swim
• Include some backstroke for shoulder recovery

**Tips:** Recovery swims should feel refreshing, not tiring. Focus on smooth, efficient movement.","swim","easy","2400","2000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Recovery Swim"", ""workout_instructions"": ""Recovery Swim\n## Warm-up\n\u2022 400m easy mixed strokes\n\u2022 Focus on feel for the water\n\n## Main Set\n\u2022 1200m continuous easy swimming\n\u2022 Mix of freestyle and other strokes\n\u2022 Keep heart rate low\n\u2022 Focus on technique and efficiency\n\n## Cool-down\n\u2022 400m easy swim\n\u2022 Include some backstroke for shoulder recovery\n\n**Tips:** Recovery swims should feel refreshing, not tiring. Focus on smooth, efficient movement."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_266719e3bd174620a1"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-30 00:00:00.000"
"SLAM_49800294a04f41f7bd","Aerobic Endurance Set
## Warm-up
• 600m progressive build
• Include 200m drill work

## Main Set
### Main Swim
8 x 200m at moderate steady pace
• Rest: 20 seconds between reps
• Focus on consistent pacing
• Maintain good technique throughout

## Cool-down
• 400m easy mixed strokes

**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key.","swim","moderate","3600","3000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Aerobic Endurance Set"", ""workout_instructions"": ""Aerobic Endurance Set\n## Warm-up\n\u2022 600m progressive build\n\u2022 Include 200m drill work\n\n## Main Set\n### Main Swim\n8 x 200m at moderate steady pace\n\u2022 Rest: 20 seconds between reps\n\u2022 Focus on consistent pacing\n\u2022 Maintain good technique throughout\n\n## Cool-down\n\u2022 400m easy mixed strokes\n\n**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_49800294a04f41f7bd"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-16 05:00:00.000"
"SLAM_8f1c9876d5a54f39b1","Recovery Spin
## Warm-up
• 10 min very easy spinning at <POWER_ZONE_1_RECOVERY>

## Main Set
• 40 min easy continuous riding at <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>
• Keep cadence high (90-100 rpm)
• Power output should feel very easy
• Focus on smooth pedal stroke

## Cool-down
• 10 min easy spin at <POWER_ZONE_1_RECOVERY>

**Tips:** Recovery rides promote blood flow without adding training stress. Keep the effort genuinely easy.","ride","easy","3600","30000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Recovery Spin"", ""workout_instructions"": ""Recovery Spin\n## Warm-up\n\u2022 10 min very easy spinning at <POWER_ZONE_1_RECOVERY>\n\n## Main Set\n\u2022 40 min easy continuous riding at <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>\n\u2022 Keep cadence high (90-100 rpm)\n\u2022 Power output should feel very easy\n\u2022 Focus on smooth pedal stroke\n\n## Cool-down\n\u2022 10 min easy spin at <POWER_ZONE_1_RECOVERY>\n\n**Tips:** Recovery rides promote blood flow without adding training stress. Keep the effort genuinely easy."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_8f1c9876d5a54f39b1"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-02 03:00:00.000"
"SLAM_57962d28636c4acc9f","Aerobic Endurance Set
## Warm-up
• 600m progressive build
• Include 200m drill work

## Main Set
### Main Swim
8 x 200m at moderate steady pace
• Rest: 20 seconds between reps
• Focus on consistent pacing
• Maintain good technique throughout

## Cool-down
• 400m easy mixed strokes

**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key.","swim","moderate","3600","3000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Aerobic Endurance Set"", ""workout_instructions"": ""Aerobic Endurance Set\n## Warm-up\n\u2022 600m progressive build\n\u2022 Include 200m drill work\n\n## Main Set\n### Main Swim\n8 x 200m at moderate steady pace\n\u2022 Rest: 20 seconds between reps\n\u2022 Focus on consistent pacing\n\u2022 Maintain good technique throughout\n\n## Cool-down\n\u2022 400m easy mixed strokes\n\n**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_57962d28636c4acc9f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-28 23:00:00.000"
